Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,miscellaneous_environmental_package,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR3141488,AMPLICON,502,51887724,PRJEB31110,SAMEA5320148,31003677,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170454,SAMEA5320148,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320148,T2F11,food metagenome,Illumina MiSeq,ERP113625,T2F11
ERR3141489,AMPLICON,502,32590844,PRJEB31110,SAMEA5320149,20049851,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170455,SAMEA5320149,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:46:00Z,1,SAMEA5320149,T2F12,food metagenome,Illumina MiSeq,ERP113625,T2F12
ERR3141494,AMPLICON,502,78314510,PRJEB31110,SAMEA5320154,47775194,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170460,SAMEA5320154,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320154,T2F17,food metagenome,Illumina MiSeq,ERP113625,T2F17
ERR3141495,AMPLICON,502,96338820,PRJEB31110,SAMEA5320155,58805060,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170461,SAMEA5320155,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320155,T2F18,food metagenome,Illumina MiSeq,ERP113625,T2F18
ERR3141496,AMPLICON,502,52027782,PRJEB31110,SAMEA5320156,32648346,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170462,SAMEA5320156,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:45:00Z,1,SAMEA5320156,T2F19,food metagenome,Illumina MiSeq,ERP113625,T2F19
ERR3141498,AMPLICON,502,122235996,PRJEB31110,SAMEA5320158,74222380,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170464,SAMEA5320158,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:46:00Z,1,SAMEA5320158,T2F20,food metagenome,Illumina MiSeq,ERP113625,T2F20
ERR3141499,AMPLICON,502,112615166,PRJEB31110,SAMEA5320159,67810799,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170465,SAMEA5320159,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:46:00Z,1,SAMEA5320159,T2F21,food metagenome,Illumina MiSeq,ERP113625,T2F21
ERR3141503,AMPLICON,502,63655106,PRJEB31110,SAMEA5320163,40793744,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170469,SAMEA5320163,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:46:00Z,1,SAMEA5320163,T2F25,food metagenome,Illumina MiSeq,ERP113625,T2F25
ERR3141508,AMPLICON,502,122417720,PRJEB31110,SAMEA5320169,73375846,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170474,SAMEA5320169,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:46:00Z,1,SAMEA5320169,T2F3,food metagenome,Illumina MiSeq,ERP113625,T2F3
ERR3141511,AMPLICON,502,93667678,PRJEB31110,SAMEA5320172,56887161,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170477,SAMEA5320172,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320172,T2F32,food metagenome,Illumina MiSeq,ERP113625,T2F32
ERR3141513,AMPLICON,502,90714914,PRJEB31110,SAMEA5320174,52953082,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170479,SAMEA5320174,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320174,T2F34,food metagenome,Illumina MiSeq,ERP113625,T2F34
ERR3141516,AMPLICON,502,108088130,PRJEB31110,SAMEA5320177,64719960,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170482,SAMEA5320177,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320177,T2F37,food metagenome,Illumina MiSeq,ERP113625,T2F37
ERR3141517,AMPLICON,502,101953188,PRJEB31110,SAMEA5320178,61253203,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170483,SAMEA5320178,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320178,T2F38,food metagenome,Illumina MiSeq,ERP113625,T2F38
ERR3141518,AMPLICON,502,112245694,PRJEB31110,SAMEA5320179,66854644,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170484,SAMEA5320179,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320179,T2F39,food metagenome,Illumina MiSeq,ERP113625,T2F39
ERR3141519,AMPLICON,502,63001000,PRJEB31110,SAMEA5320180,36708353,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170485,SAMEA5320180,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:47:00Z,1,SAMEA5320180,T2F4,food metagenome,Illumina MiSeq,ERP113625,T2F4
ERR3141521,AMPLICON,502,126703294,PRJEB31110,SAMEA5320182,75460952,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170487,SAMEA5320182,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320182,T2F41,food metagenome,Illumina MiSeq,ERP113625,T2F41
ERR3141526,AMPLICON,502,120153198,PRJEB31110,SAMEA5320187,71537673,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170492,SAMEA5320187,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320187,T2F46,food metagenome,Illumina MiSeq,ERP113625,T2F46
ERR3141527,AMPLICON,502,46922944,PRJEB31110,SAMEA5320188,28912936,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170493,SAMEA5320188,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320188,T2F47,food metagenome,Illumina MiSeq,ERP113625,T2F47
ERR3141528,AMPLICON,502,115574958,PRJEB31110,SAMEA5320189,68736143,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170494,SAMEA5320189,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320189,T2F48,food metagenome,Illumina MiSeq,ERP113625,T2F48
ERR3141529,AMPLICON,502,122713900,PRJEB31110,SAMEA5320190,74083123,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170495,SAMEA5320190,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320190,T2F49,food metagenome,Illumina MiSeq,ERP113625,T2F49
ERR3141531,AMPLICON,502,105425522,PRJEB31110,SAMEA5320192,64252734,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:39Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170497,SAMEA5320192,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:39Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320192,T2F50,food metagenome,Illumina MiSeq,ERP113625,T2F50
ERR3141532,AMPLICON,502,74025924,PRJEB31110,SAMEA5320193,44139159,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170498,SAMEA5320193,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:48:00Z,1,SAMEA5320193,T2F51,food metagenome,Illumina MiSeq,ERP113625,T2F51
ERR3141535,AMPLICON,502,58061320,PRJEB31110,SAMEA5320196,36001081,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170501,SAMEA5320196,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:49:00Z,1,SAMEA5320196,T2F54,food metagenome,Illumina MiSeq,ERP113625,T2F54
ERR3141544,AMPLICON,502,85323434,PRJEB31110,SAMEA5320205,50464803,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170510,SAMEA5320205,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:49:00Z,1,SAMEA5320205,T2F62,food metagenome,Illumina MiSeq,ERP113625,T2F62
ERR3141545,AMPLICON,502,71809092,PRJEB31110,SAMEA5320206,42460720,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170511,SAMEA5320206,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320206,T2F63,food metagenome,Illumina MiSeq,ERP113625,T2F63
ERR3141546,AMPLICON,502,52225068,PRJEB31110,SAMEA5320207,32367236,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170512,SAMEA5320207,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320207,T2F64,food metagenome,Illumina MiSeq,ERP113625,T2F64
ERR3141553,AMPLICON,502,80012274,PRJEB31110,SAMEA5320214,47578905,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Cream Silo,ERX3170519,SAMEA5320214,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320214,T3Cre1,food metagenome,Illumina MiSeq,ERP113625,T3Cre1
ERR3141554,AMPLICON,502,38637936,PRJEB31110,SAMEA5320215,23085366,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170520,SAMEA5320215,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320215,T3L1,food metagenome,Illumina MiSeq,ERP113625,T3L1
ERR3141564,AMPLICON,502,112719080,PRJEB31110,SAMEA5320225,65844492,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170530,SAMEA5320225,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320225,T3L9,food metagenome,Illumina MiSeq,ERP113625,T3L9
ERR3141565,AMPLICON,502,83634204,PRJEB31110,SAMEA5320226,50007734,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170531,SAMEA5320226,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320226,T3MeP1A,food metagenome,Illumina MiSeq,ERP113625,T3MeP1A
